Base de datos,Taxonomia,Material,LLRS,Nivel de Ductilidad,Pisos,IM,theta1,beta1,theta2,beta2,theta3,beta3,theta4,beta4,theta5,beta5
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H1,CR,LFINF,DUM,1,PGA [g],0.623759736,0.375897289,1.028249277,0.379330186,1.296305378,0.379124819,1.50119306,0.379969975,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H10,CR,LFINF,DUM,10,Sa(1.0s) [g],0.443408651,0.497122457,0.790929004,0.496874657,1.139083879,0.499620988,1.464439502,0.502222803,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H2,CR,LFINF,DUM,2,Sa(0.3s) [g],0.514086224,0.665101397,1.84969663,0.665107896,3.012766866,0.662279473,4.044461145,0.664777162,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H3,CR,LFINF,DUM,3,Sa(0.3s) [g],0.527511013,0.636360639,1.669774059,0.63728895,2.660078544,0.637285145,3.538532405,0.63284745,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H4,CR,LFINF,DUM,4,Sa(0.6s) [g],0.257949659,0.55440566,0.880500157,0.555712376,1.473229615,0.554943127,2.025222546,0.556288904,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H5,CR,LFINF,DUM,5,Sa(0.6s) [g],0.305805681,0.552506072,0.94782083,0.548975027,1.568771998,0.552914236,2.14706358,0.549035955,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H6,CR,LFINF,DUM,6,Sa(0.6s) [g],0.380667195,0.553564417,1.054408258,0.552433934,1.713857739,0.552566613,2.326385367,0.555807708,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H7,CR,LFINF,DUM,7,Sa(1.0s) [g],0.227290597,0.55339899,0.577219481,0.553294741,0.929356594,0.551785823,1.263371075,0.5534645,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H8,CR,LFINF,DUM,8,Sa(1.0s) [g],0.290208425,0.539976484,0.650259769,0.54090635,1.014183725,0.541013781,1.359721612,0.535753039,0,0
GitHub Martins & Silva (2020) ,CR_LFINF-DUM_H9,CR,LFINF,DUM,9,Sa(1.0s) [g],0.363191068,0.515830584,0.719784717,0.515025398,1.0785295,0.512860486,1.414444715,0.511722826,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H1,CR,LFM,DUH,1,Sa(0.3s) [g],1.397427981,0.637281186,3.086563181,0.63757162,4.641071814,0.641331344,6.050095741,0.64013647,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H10,CR,LFM,DUH,10,Sa(1.0s) [g],0.365945287,0.592753523,0.740258895,0.593035379,1.104033403,0.593048626,1.438055067,0.591048255,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H2,CR,LFM,DUH,2,Sa(0.3s) [g],1.016736929,0.529749999,2.293332906,0.529646752,3.493636161,0.524232277,4.579868632,0.529081764,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H3,CR,LFM,DUH,3,Sa(0.6s) [g],0.484056666,0.516235024,1.173636308,0.520833031,1.876469691,0.520559863,2.547124107,0.518974793,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H4,CR,LFM,DUH,4,Sa(0.6s) [g],0.532605331,0.5237573,1.227924937,0.521141746,1.928573187,0.523002759,2.589286376,0.526658091,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H5,CR,LFM,DUH,5,Sa(1.0s) [g],0.283127833,0.52893276,0.644296542,0.529371668,1.013352409,0.528529713,1.36605789,0.524498883,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H6,CR,LFM,DUH,6,Sa(1.0s) [g],0.304657429,0.510932485,0.652512234,0.515503032,0.998583024,0.511748392,1.321562548,0.515100451,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H7,CR,LFM,DUH,7,Sa(1.0s) [g],0.320024824,0.527061053,0.675897823,0.523199798,1.026262175,0.527133261,1.356564292,0.523412668,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H8,CR,LFM,DUH,8,Sa(1.0s) [g],0.338974834,0.536106771,0.691827341,0.538266516,1.033293748,0.541188475,1.351803351,0.536627031,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUH_H9,CR,LFM,DUH,9,Sa(1.0s) [g],0.351691129,0.560748286,0.712331268,0.560764181,1.062703309,0.556629545,1.38620226,0.559850854,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H1,CR,LFM,DUL,1,Sa(0.3s) [g],0.620486474,0.571458265,1.263956682,0.571393366,1.854321014,0.569306719,2.386787428,0.568718112,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H10,CR,LFM,DUL,10,Sa(1.0s) [g],0.283105759,0.642664364,0.508227101,0.642883184,0.733950382,0.642759862,0.945919575,0.640935925,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H2,CR,LFM,DUL,2,Sa(0.6s) [g],0.286791408,0.507915219,0.646439436,0.507772372,1.003442878,0.503842841,1.337475219,0.506940789,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H3,CR,LFM,DUL,3,Sa(1.0s) [g],0.160407981,0.521996695,0.338075448,0.517817257,0.512906468,0.522092083,0.678065465,0.51810287,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H4,CR,LFM,DUL,4,Sa(1.0s) [g],0.18094277,0.483676854,0.358517432,0.481454635,0.535155444,0.48430237,0.699508038,0.482577102,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H5,CR,LFM,DUL,5,Sa(1.0s) [g],0.202844697,0.495927201,0.3834054,0.49427088,0.56154414,0.491022697,0.726875463,0.495778175,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H6,CR,LFM,DUL,6,Sa(1.0s) [g],0.22376647,0.52641836,0.409284571,0.526810737,0.593964413,0.524644237,0.765765486,0.522099661,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H7,CR,LFM,DUL,7,Sa(1.0s) [g],0.238688899,0.56319408,0.43320167,0.564062302,0.62793959,0.564618688,0.809791712,0.564246434,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H8,CR,LFM,DUL,8,Sa(1.0s) [g],0.254123062,0.589661146,0.451645517,0.589332521,0.647620862,0.590518493,0.830950089,0.591519806,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUL_H9,CR,LFM,DUL,9,Sa(1.0s) [g],0.267017102,0.627953909,0.475405394,0.62839904,0.683476752,0.627140465,0.877435844,0.625297087,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H1,CR,LFM,DUM,1,Sa(0.3s) [g],1.213695453,0.622317461,2.493424931,0.620369937,3.680093684,0.623684328,4.755772638,0.62414195,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H10,CR,LFM,DUM,10,Sa(1.0s) [g],0.343999314,0.583024121,0.649402661,0.580167354,0.952674237,0.582592789,1.233978911,0.583047554,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H2,CR,LFM,DUM,2,Sa(0.3s) [g],0.92582521,0.553900952,1.935740166,0.552416341,2.896014335,0.555387906,3.778100495,0.552479185,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H3,CR,LFM,DUM,3,Sa(0.6s) [g],0.448605329,0.496941324,0.986054579,0.49634974,1.53485216,0.498350252,2.055233045,0.498506448,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H4,CR,LFM,DUM,4,Sa(0.6s) [g],0.495889851,0.508559633,1.039463885,0.512976593,1.591312772,0.508925154,2.112497494,0.512434422,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H5,CR,LFM,DUM,5,Sa(1.0s) [g],0.262854602,0.520265342,0.539942717,0.517925337,0.821037951,0.522271525,1.090334451,0.517381133,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H6,CR,LFM,DUM,6,Sa(1.0s) [g],0.280595197,0.493672549,0.558459457,0.492953757,0.836679349,0.497384292,1.098640811,0.49520131,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H7,CR,LFM,DUM,7,Sa(1.0s) [g],0.298146625,0.51664103,0.581375063,0.519135678,0.865934332,0.514539225,1.131403825,0.517224954,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H8,CR,LFM,DUM,8,Sa(1.0s) [g],0.316143819,0.527472895,0.603054907,0.524036184,0.886075986,0.525574885,1.148503483,0.528194229,0,0
GitHub Martins & Silva (2020) ,CR_LFM-DUM_H9,CR,LFM,DUM,9,Sa(1.0s) [g],0.330734279,0.548504586,0.623398083,0.551862471,0.910197559,0.552533889,1.177272287,0.550145952,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUH_H4,CR,LPB,DUH,4,Sa(0.3s) [g],0.537079158,0.54980019,1.924814759,0.549271725,3.080977169,0.549901359,4.085776813,0.553298921,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUH_H5,CR,LPB,DUH,5,Sa(0.3s) [g],0.543054094,0.558227568,1.843419299,0.559249481,2.972393975,0.557527466,3.975523285,0.559003908,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUH_H6,CR,LPB,DUH,6,Sa(0.3s) [g],0.623087604,0.560047067,1.940362597,0.558326294,3.11157878,0.558885778,4.152944337,0.559937012,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUH_H7,CR,LPB,DUH,7,Sa(0.3s) [g],0.738827966,0.569683689,2.062099741,0.571957472,3.258834551,0.572404862,4.337471834,0.571883342,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUH_H8,CR,LPB,DUH,8,Sa(0.6s) [g],0.405266501,0.51916595,1.236337583,0.513424924,2.10231144,0.518558943,2.94201164,0.519330073,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUH_H9,CR,LPB,DUH,9,Sa(0.6s) [g],0.509453606,0.467423801,1.374722661,0.470423791,2.280902253,0.468771736,3.165053529,0.470065305,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUL_H4,CR,LPB,DUL,4,Sa(0.3s) [g],0.415297235,0.613682135,1.385564187,0.611687499,2.187804986,0.612305218,2.881299155,0.610601619,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUL_H5,CR,LPB,DUL,5,Sa(0.3s) [g],0.444478968,0.573391605,1.364467586,0.572886334,2.151405781,0.572252806,2.842328865,0.573536021,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUL_H6,CR,LPB,DUL,6,Sa(0.3s) [g],0.502826042,0.574093869,1.408724091,0.574550215,2.210634613,0.574504895,2.919905993,0.573408119,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUL_H7,CR,LPB,DUL,7,Sa(0.3s) [g],0.599851192,0.598456554,1.518647374,0.598473005,2.350279344,0.59797333,3.102104695,0.598198298,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUL_H8,CR,LPB,DUL,8,Sa(0.6s) [g],0.325835805,0.509026799,0.850412827,0.507389861,1.382132592,0.505532423,1.88765327,0.508541816,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUL_H9,CR,LPB,DUL,9,Sa(0.6s) [g],0.409850876,0.470238114,0.95891111,0.472209244,1.520091598,0.472095289,2.054038057,0.469307319,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUM_H4,CR,LPB,DUM,4,Sa(0.3s) [g],0.464490839,0.597640974,1.666367457,0.597548519,2.668815264,0.597704927,3.544833162,0.596953292,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUM_H5,CR,LPB,DUM,5,Sa(0.3s) [g],0.491251467,0.569233609,1.649041107,0.567496168,2.646671178,0.566202218,3.530319168,0.569092051,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUM_H6,CR,LPB,DUM,6,Sa(0.3s) [g],0.563219903,0.575707943,1.729474636,0.575822909,2.756721187,0.575844273,3.667136225,0.575161373,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUM_H7,CR,LPB,DUM,7,Sa(0.3s) [g],0.660204691,0.584113707,1.837536364,0.582772297,2.90078344,0.583519589,3.858091642,0.585028327,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUM_H8,CR,LPB,DUM,8,Sa(0.6s) [g],0.366169279,0.507710304,1.078378113,0.505812639,1.803961676,0.504789313,2.501450628,0.503129798,0,0
GitHub Martins & Silva (2020) ,CR_LPB-DUM_H9,CR,LPB,DUM,9,Sa(0.6s) [g],0.456685557,0.482638447,1.174312465,0.483331004,1.904311131,0.483727817,2.596967339,0.480991362,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H1,CR,LWAL,DUH,1,PGA [g],1.258273821,0.396521369,2.291519652,0.399578738,3.022966291,0.399405798,3.595135753,0.396980883,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H10,CR,LWAL,DUH,10,Sa(0.6s) [g],1.557430225,0.404757523,2.132617935,0.409021742,2.742320749,0.4065627,3.313190561,0.41156564,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H11,CR,LWAL,DUH,11,Sa(1.0s) [g],0.948034014,0.511405121,1.226555532,0.50908735,1.528993776,0.510352755,1.81480839,0.51123957,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H12,CR,LWAL,DUH,12,Sa(1.0s) [g],1.128061992,0.482606153,1.353142218,0.485667861,1.598790102,0.482654332,1.826839403,0.482708823,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H13,CR,LWAL,DUH,13,Sa(1.0s) [g],1.192204575,0.427003433,1.362202531,0.425891249,1.549091457,0.42795422,1.718740297,0.425830437,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H14,CR,LWAL,DUH,14,Sa(1.0s) [g],1.238424939,0.407370645,1.415618258,0.410480189,1.610865264,0.412037166,1.789550071,0.410707103,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H15,CR,LWAL,DUH,15,Sa(1.0s) [g],1.267989485,0.378065799,1.44880524,0.381993716,1.648835227,0.383597419,1.83095177,0.382234238,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H16,CR,LWAL,DUH,16,Sa(1.0s) [g],1.262665261,0.353303078,1.435655475,0.352142083,1.62552521,0.351194802,1.79869523,0.352898326,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H17,CR,LWAL,DUH,17,Sa(1.0s) [g],1.299532213,0.348327345,1.479668988,0.349377134,1.677053551,0.350508734,1.853511031,0.348210631,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H18,CR,LWAL,DUH,18,Sa(1.0s) [g],1.280031668,0.338619167,1.449822189,0.337897716,1.635543284,0.337458524,1.804428818,0.339014918,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H19,CR,LWAL,DUH,19,Sa(1.0s) [g],1.302678444,0.343956419,1.477516196,0.343261543,1.668224995,0.344101619,1.838436252,0.344691373,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H2,CR,LWAL,DUH,2,Sa(0.3s) [g],1.141342781,0.699363462,3.72995509,0.69870171,6.078976782,0.700066433,8.195066546,0.699817938,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H20,CR,LWAL,DUH,20,Sa(1.0s) [g],1.365647512,0.35423635,1.516046306,0.353752342,1.681976736,0.352786895,1.828493002,0.350838612,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H3,CR,LWAL,DUH,3,Sa(0.3s) [g],1.14189943,0.568622323,3.027890404,0.566372278,4.819470229,0.566287139,6.467520556,0.568945315,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H4,CR,LWAL,DUH,4,Sa(0.3s) [g],1.132800319,0.49151872,2.641788514,0.495882541,4.11053911,0.493318515,5.479904127,0.49524249,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H5,CR,LWAL,DUH,5,Sa(0.3s) [g],1.207648759,0.480198619,2.549081323,0.477824086,3.863386954,0.480200924,5.081150464,0.478560552,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H6,CR,LWAL,DUH,6,Sa(0.6s) [g],0.684690075,0.588392621,1.554319969,0.588334732,2.532635359,0.587568315,3.524488143,0.588261859,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H7,CR,LWAL,DUH,7,Sa(0.6s) [g],0.84838417,0.526039558,1.681547853,0.527651913,2.606348246,0.529605135,3.539717081,0.525097588,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H8,CR,LWAL,DUH,8,Sa(0.6s) [g],1.053422559,0.484893324,1.827645349,0.481970511,2.67764655,0.48492421,3.517194196,0.484125434,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUH_H9,CR,LWAL,DUH,9,Sa(0.6s) [g],1.28454935,0.445749823,1.964466953,0.445106439,2.690871192,0.44101029,3.392935784,0.44084412,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H1,CR,LWAL,DUL,1,PGA [g],0.663565378,0.33738012,1.425203374,0.340878852,1.862558692,0.336422064,2.188311216,0.340759025,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H10,CR,LWAL,DUL,10,Sa(1.0s) [g],0.398031262,0.483451151,0.614970662,0.486262897,0.843421098,0.487498949,1.062140758,0.487510873,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H11,CR,LWAL,DUL,11,Sa(1.0s) [g],0.490408589,0.453286159,0.695353259,0.45328559,0.910669653,0.452360234,1.116938082,0.453358793,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H12,CR,LWAL,DUL,12,Sa(1.0s) [g],0.594596431,0.424973624,0.785468275,0.42828006,0.988691979,0.428012647,1.179750461,0.427066209,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H2,CR,LWAL,DUL,2,Sa(0.3s) [g],0.405968992,0.65445285,1.515718191,0.650557232,2.437343109,0.649335729,3.238200738,0.653708651,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H3,CR,LWAL,DUL,3,Sa(0.3s) [g],0.548114171,0.558149938,1.510887544,0.554865124,2.35458873,0.556952958,3.106589517,0.55733113,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H4,CR,LWAL,DUL,4,Sa(0.3s) [g],0.55702552,0.583935577,1.421571268,0.583676851,2.203673795,0.58443427,2.900737137,0.582760533,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H5,CR,LWAL,DUL,5,Sa(0.3s) [g],0.635997607,0.600529279,1.463369021,0.603916348,2.229388298,0.602609124,2.914848672,0.602375853,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H6,CR,LWAL,DUL,6,Sa(0.6s) [g],0.339084876,0.493203387,0.777374481,0.492125159,1.22067183,0.493175023,1.638589419,0.493684289,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H7,CR,LWAL,DUL,7,Sa(0.6s) [g],0.418355405,0.488994481,0.860326597,0.48838438,1.312639119,0.488755617,1.747472662,0.487817957,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H8,CR,LWAL,DUL,8,Sa(0.6s) [g],0.529623297,0.472158241,0.965462157,0.472569249,1.411917401,0.471692352,1.834298607,0.469191303,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUL_H9,CR,LWAL,DUL,9,Sa(0.6s) [g],0.660233288,0.443752608,1.087926814,0.44719465,1.527646064,0.446245974,1.944015303,0.447062563,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H1,CR,LWAL,DUM,1,PGA [g],0.941971887,0.366332904,1.811214555,0.362331131,2.372574009,0.366028291,2.800824865,0.36545013,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H10,CR,LWAL,DUM,10,Sa(1.0s) [g],0.564731207,0.50165978,0.86084607,0.502268772,1.178565656,0.504346272,1.487041077,0.504356539,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H11,CR,LWAL,DUM,11,Sa(1.0s) [g],0.696494755,0.468437874,0.957171656,0.468413741,1.235390544,0.468643253,1.499447709,0.467523048,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H12,CR,LWAL,DUM,12,Sa(1.0s) [g],0.83613596,0.43406234,1.062040664,0.432935017,1.302340664,0.437746262,1.531811662,0.4344585,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H13,CR,LWAL,DUM,13,Sa(1.0s) [g],0.917408952,0.403223943,1.114196007,0.39767446,1.323936175,0.40214646,1.519788959,0.400080027,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H14,CR,LWAL,DUM,14,Sa(1.0s) [g],0.959662236,0.393316491,1.167320783,0.396012045,1.394116597,0.39030618,1.602809063,0.392718022,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H15,CR,LWAL,DUM,15,Sa(1.0s) [g],0.947595646,0.371703078,1.143631591,0.367512137,1.35630066,0.371559476,1.551654078,0.370708639,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H16,CR,LWAL,DUM,16,Sa(1.0s) [g],0.958242792,0.36893319,1.152585637,0.366359396,1.363723284,0.368840654,1.556620588,0.368075015,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H17,CR,LWAL,DUM,17,Sa(1.0s) [g],0.963085157,0.357426822,1.149708248,0.353232164,1.351038495,0.357156011,1.534314729,0.357427661,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H18,CR,LWAL,DUM,18,Sa(1.0s) [g],0.964639503,0.357747466,1.151719226,0.353231149,1.353634857,0.357549203,1.53726958,0.357749076,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H19,CR,LWAL,DUM,19,Sa(1.0s) [g],0.982844481,0.370295513,1.173256368,0.371692132,1.377357692,0.371176179,1.563143711,0.370434202,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H2,CR,LWAL,DUM,2,Sa(0.3s) [g],0.683767826,0.628663026,2.412372106,0.630471601,3.880586086,0.629629387,5.16636351,0.630796927,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H20,CR,LWAL,DUM,20,Sa(1.0s) [g],1.047574052,0.384508348,1.22598441,0.382176823,1.414853582,0.37890968,1.587410339,0.379101578,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H3,CR,LWAL,DUM,3,Sa(0.3s) [g],0.703549231,0.612210168,2.228506809,0.613322623,3.727896575,0.616710362,5.146712747,0.613346296,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H4,CR,LWAL,DUM,4,Sa(0.3s) [g],0.812593963,0.512161146,1.99666844,0.507111859,3.110308181,0.508777962,4.122295004,0.511503653,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H5,CR,LWAL,DUM,5,Sa(0.3s) [g],0.880406307,0.546123216,1.979391139,0.545718833,3.021018437,0.543856982,3.97611107,0.545634131,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H6,CR,LWAL,DUM,6,Sa(0.6s) [g],0.48319751,0.537101564,1.122787158,0.540296099,1.802670501,0.54082618,2.469082478,0.537326019,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H7,CR,LWAL,DUM,7,Sa(0.6s) [g],0.604433126,0.494232596,1.220756235,0.493962047,1.86177017,0.495161635,2.483455183,0.493102763,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H8,CR,LWAL,DUM,8,Sa(0.6s) [g],0.770320817,0.457146517,1.388718973,0.457365509,2.036413842,0.456767163,2.661756962,0.4535248,0,0
GitHub Martins & Silva (2020) ,CR_LWAL-DUM_H9,CR,LWAL,DUM,9,Sa(0.6s) [g],0.932517267,0.432030318,1.503685069,0.430011905,2.09708458,0.432724944,2.664154532,0.431689307,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUH_H1,MCF,LWAL,DUH,1,PGA [g],1.093194237,0.34330991,1.649033168,0.339510618,2.058087532,0.341301599,2.381140207,0.339647958,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUH_H2,MCF,LWAL,DUH,2,Sa(0.3s) [g],0.976765335,0.544379157,2.293748373,0.546977158,3.488581565,0.543469879,4.551981491,0.546497953,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUH_H3,MCF,LWAL,DUH,3,Sa(0.3s) [g],0.754922989,0.540676424,1.768187511,0.544005379,2.699363713,0.541620861,3.5396555,0.543590046,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUH_H4,MCF,LWAL,DUH,4,Sa(0.6s) [g],0.368570811,0.555183866,0.910250261,0.55832645,1.473629128,0.556905489,2.018842262,0.558425322,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUH_H5,MCF,LWAL,DUH,5,Sa(0.6s) [g],0.424112305,0.522332229,0.940161347,0.524370607,1.471118598,0.525917419,1.983189701,0.521562397,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUH_H6,MCF,LWAL,DUH,6,Sa(0.6s) [g],0.518873711,0.504127274,1.023208357,0.503264276,1.543353147,0.501779701,2.036025112,0.501597174,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H1,MCF,LWAL,DUL,1,PGA [g],0.565251601,0.367435673,0.942206202,0.372699189,1.202011267,0.372620907,1.401930914,0.370316016,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H1_CCA,MCF,LWAL,DUL,1,PGA [g],0.695614734,0.359216868,1.099602765,0.35961572,1.389558119,0.359562202,1.614364635,0.356659475,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H2,MCF,LWAL,DUL,2,Sa(0.3s) [g],0.42765557,0.643213296,1.206934165,0.644465154,1.90875753,0.645301489,2.538468656,0.646509222,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H2_CCA,MCF,LWAL,DUL,2,Sa(0.3s) [g],0.525323994,0.606394362,1.313779815,0.606318487,2.016490688,0.60308387,2.638162043,0.606297439,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H3,MCF,LWAL,DUL,3,Sa(0.3s) [g],0.458331957,0.595188179,1.110830342,0.595153586,1.680999642,0.595954773,2.184693391,0.595996921,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H3_CCA,MCF,LWAL,DUL,3,Sa(0.3s) [g],0.527404822,0.602346295,1.177353879,0.602246831,1.764253184,0.60093283,2.284391518,0.598842786,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H4,MCF,LWAL,DUL,4,Sa(0.6s) [g],0.222902621,0.530797066,0.54554739,0.526204025,0.857319146,0.526511804,1.145037011,0.531267829,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H4_CCA,MCF,LWAL,DUL,4,Sa(0.6s) [g],0.251121518,0.517151477,0.577632126,0.518501584,0.899880184,0.516648311,1.20145754,0.516035436,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H5,MCF,LWAL,DUL,5,Sa(0.6s) [g],0.261180116,0.535762018,0.57829594,0.538031072,0.891295381,0.537005106,1.182628788,0.536125718,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H5_CCA,MCF,LWAL,DUL,5,Sa(0.6s) [g],0.30129813,0.516638279,0.618045945,0.514875329,0.938590188,0.519409752,1.242936515,0.514924693,0,0
GitHub Martins & Silva (2020) ,MCF_LWAL-DUL_H6,MCF,LWAL,DUL,6,Sa(0.6s) [g],0.327702938,0.538496955,0.638898113,0.540221003,0.948853214,0.536468341,1.238114027,0.537212412,0,0
